timestamp,location,serial,power,cadence,front,rear
2023-04-28T18:33:09.950229,crank,52853,210.7,93.6,54,5
2023-04-28T18:33:10.001012,wheel,19005,196.1,92.0,54,5
2023-04-28T18:33:10.449627,crank,52853,200.8,94.5,54,5
2023-04-28T18:33:10.500450,wheel,19005,192.7,92.0,54,5
2023-04-28T18:33:10.999810,wheel,19005,191.9,92.0,54,5
2023-04-28T18:33:11.198677,crank,52853,199.8,93.7,54,5
2023-04-28T18:33:11.448652,crank,52853,211.7,94.0,54,5
2023-04-28T18:33:11.499201,wheel,19005,194.4,92.0,54,5
2023-04-28T18:33:12.197679,crank,52853,212.8,94.5,54,5
2023-04-28T18:33:12.497845,wheel,19005,200.0,92.0,54,5
2023-04-28T18:33:12.946538,crank,52853,209.1,94.1,54,5
2023-04-28T18:33:12.997384,wheel,19005,191.9,91.0,54,5
2023-04-28T18:33:13.446133,crank,52853,205.0,93.5,54,5
2023-04-28T18:33:13.996212,wheel,19005,192.2,92.0,54,5
2023-04-28T18:33:14.194997,crank,52853,195.5,94.2,54,5
2023-04-28T18:33:14.495261,wheel,19005,189.3,92.0,54,5
2023-04-28T18:33:15.193874,crank,52853,196.3,94.2,54,5
2023-04-28T18:33:15.494180,wheel,19005,198.8,92.0,54,5
2023-04-28T18:33:15.693309,crank,52853,213.5,94.0,54,5
2023-04-28T18:33:15.943020,crank,52853,223.0,94.5,54,5
2023-04-28T18:33:15.993515,wheel,19005,199.2,92.0,54,5
2023-04-28T18:33:16.493027,wheel,19005,195.8,92.0,54,5
2023-04-28T18:33:16.691889,crank,52853,215.8,94.6,54,5
2023-04-28T18:33:17.191458,crank,52853,215.3,94.8,54,5
2023-04-28T18:33:17.241946,wheel,19005,195.4,93.0,54,5
2023-04-28T18:33:17.940453,crank,52853,209.9,94.5,54,5
2023-04-28T18:33:17.990867,wheel,19005,196.4,92.0,54,5
2023-04-28T18:33:18.490275,wheel,19005,206.5,92.0,54,5
2023-04-28T18:33:18.939455,crank,52853,202.4,94.9,54,5
2023-04-28T18:33:18.989710,wheel,19005,200.1,93.0,54,5
2023-04-28T18:33:19.188866,crank,52853,196.1,94.5,54,5
2023-04-28T18:33:19.488883,wheel,19005,180.0,93.0,54,5
2023-04-28T18:35:48.752697,crank,52853,222.8,94.0,54,2
2023-04-28T18:35:49.299195,wheel,19005,192.9,93.0,54,2
2023-04-28T18:35:49.501394,crank,52853,196.6,93.0,54,2
2023-04-28T18:35:49.751425,crank,52853,184.5,91.8,54,2
2023-04-28T18:35:49.797577,wheel,19005,177.2,93.0,54,2
2023-04-28T18:35:50.500287,crank,52853,198.4,90.5,54,2
2023-04-28T18:35:51.249267,crank,52853,208.4,93.0,54,2
2023-04-28T18:35:51.795037,wheel,19005,183.5,93.0,54,2
2023-04-28T18:35:51.998288,crank,52853,205.5,93.3,54,2
2023-04-28T18:35:52.294517,wheel,19005,190.0,93.0,54,2
2023-04-28T18:35:52.497657,crank,52853,202.6,93.7,54,2
2023-04-28T18:35:52.793675,wheel,19005,189.1,93.0,54,2
2023-04-28T18:35:53.246694,crank,52853,192.4,92.3,54,2
2023-04-28T18:35:53.293031,wheel,19005,187.9,93.0,54,2
2023-04-28T18:35:53.746095,crank,52853,185.0,92.5,54,2
2023-04-28T18:35:54.245582,crank,52853,177.0,90.8,54,2
2023-04-28T18:35:54.291874,wheel,19005,178.2,93.0,54,2
2023-04-28T18:35:54.994555,crank,52853,186.3,89.4,54,2
2023-04-28T18:35:55.040807,wheel,19005,174.2,92.0,54,2
2023-04-28T18:35:55.290691,wheel,19005,178.1,92.0,54,2
2023-04-28T18:35:55.743577,crank,52853,185.8,93.4,54,2
2023-04-28T18:35:55.789833,wheel,19005,179.7,91.0,54,2
2023-04-28T18:35:56.493114,crank,52853,179.1,90.0,54,2
2023-04-28T18:35:56.788681,wheel,19005,179.9,91.0,54,2
2023-04-28T18:35:57.241814,crank,52853,184.0,90.4,54,2
2023-04-28T18:35:57.537592,wheel,19005,178.9,91.0,54,2
2023-04-28T18:35:57.787542,wheel,19005,178.4,90.0,54,2
2023-04-28T18:35:58.240828,crank,52853,183.7,89.5,54,2
2023-04-28T18:35:58.286705,wheel,19005,176.9,90.0,54,2
2023-04-28T18:35:58.989795,crank,52853,199.9,89.2,54,2
2023-04-28T18:35:59.285376,wheel,19005,176.8,90.0,54,2
2023-04-28T18:35:59.784851,wheel,19005,178.1,90.0,54,2
2023-04-28T18:36:00.238242,crank,52853,194.2,89.8,54,2
2023-04-28T18:36:00.284258,wheel,19005,178.1,90.0,54,2
2023-04-28T18:36:00.783525,wheel,19005,178.1,89.0,54,2
2023-04-28T18:36:00.987276,crank,52853,178.1,89.5,54,2
2023-04-28T18:36:01.736131,crank,52853,180.5,89.1,54,2
2023-04-28T18:36:01.782234,wheel,19005,177.0,90.0,54,2
2023-04-28T18:36:02.281656,wheel,19005,177.0,90.0,54,2
2023-04-28T18:36:02.735148,crank,52853,194.7,90.0,54,2
2023-04-28T18:36:02.781000,wheel,19005,185.1,90.0,54,2
2023-04-28T18:36:03.234511,crank,52853,218.0,89.4,54,2
2023-04-28T18:36:03.280410,wheel,19005,207.0,90.0,54,2
2023-04-28T18:36:03.983550,crank,52853,218.4,93.0,54,2
2023-04-28T18:36:04.278976,wheel,19005,216.3,92.0,54,2
2023-04-28T18:36:04.732389,crank,52853,199.4,92.6,54,2
2023-04-28T18:36:04.778483,wheel,19005,198.9,92.0,54,2
2023-04-28T18:36:05.277813,wheel,19005,200.2,92.0,54,2
2023-04-28T18:36:05.481460,crank,52853,216.4,91.0,54,2
2023-04-28T18:36:05.731455,crank,52853,226.2,93.5,54,2
2023-04-28T18:36:05.777316,wheel,19005,204.2,92.0,54,2
2023-04-28T18:36:06.230751,crank,52853,207.2,93.2,54,2
2023-04-28T18:36:06.775822,wheel,19005,197.9,93.0,54,2
2023-04-28T18:36:07.275215,wheel,19005,190.0,93.0,54,2
2023-04-28T18:36:07.728664,crank,52853,198.3,92.3,54,2
2023-04-28T18:36:08.477722,crank,52853,198.8,92.3,54,2
2023-04-28T18:36:08.773396,wheel,19005,186.6,93.0,54,2
2023-04-28T18:36:09.476521,crank,52853,221.3,92.5,54,2
2023-04-28T18:36:10.271371,wheel,19005,196.4,93.0,54,2
2023-04-28T18:36:10.975072,crank,52853,199.9,93.6,54,2
2023-04-28T18:36:11.723931,crank,52853,188.5,92.6,54,2
2023-04-28T18:36:11.769579,wheel,19005,182.2,93.0,54,2
2023-04-28T18:36:12.473015,crank,52853,191.3,91.8,54,2
2023-04-28T18:36:12.518732,wheel,19005,180.7,93.0,54,2
2023-04-28T18:36:12.722496,crank,52853,192.7,92.5,54,2
2023-04-28T18:36:13.767158,wheel,19005,176.4,93.0,54,2
2023-04-28T18:36:13.971375,crank,52853,178.3,91.9,54,2
2023-04-28T18:36:14.016672,wheel,19005,169.2,92.0,54,2
2023-04-28T18:36:14.720192,crank,52853,195.1,91.4,54,2
2023-04-28T18:36:15.015354,wheel,19005,172.3,92.0,54,2
2023-04-28T18:36:15.469049,crank,52853,191.4,91.8,54,2
2023-04-28T18:36:15.514886,wheel,19005,180.0,92.0,54,2
2023-04-28T18:36:16.014182,wheel,19005,183.2,92.0,54,2
2023-04-28T18:36:16.468009,crank,52853,200.2,92.5,54,2
2023-04-28T18:36:16.513663,wheel,19005,187.5,92.0,54,2
2023-04-28T18:36:16.967446,crank,52853,213.4,93.2,54,2
2023-04-28T18:36:17.216952,crank,52853,220.6,93.9,54,2
2023-04-28T18:36:17.965907,crank,52853,221.5,94.7,54,2
2023-04-28T18:36:18.465529,crank,52853,202.6,94.1,54,2
2023-04-28T18:36:19.010424,wheel,19005,201.2,95.0,54,2
2023-04-28T18:36:19.214353,crank,52853,194.6,94.2,54,2
2023-04-28T18:36:19.963698,crank,52853,190.3,93.5,54,2
2023-04-28T18:36:20.258800,wheel,19005,192.8,94.0,54,2
2023-04-28T18:36:20.712728,crank,52853,190.7,92.8,54,2
2023-04-28T18:36:21.007761,wheel,19005,188.0,94.0,54,2
2023-04-28T18:36:21.461705,crank,52853,192.3,92.7,54,2
2023-04-28T18:36:21.756772,wheel,19005,186.5,92.0,54,2
2023-04-28T18:36:22.210669,crank,52853,196.8,92.2,54,2
2023-04-28T18:36:22.460770,crank,52853,196.2,92.0,54,2
2023-04-28T18:36:23.254974,wheel,19005,185.6,93.0,54,2
2023-04-28T18:36:23.708999,crank,52853,203.3,92.5,54,2
2023-04-28T18:36:23.754324,wheel,19005,188.6,93.0,54,2
2023-04-28T18:36:24.253609,wheel,19005,196.9,93.0,54,2
2023-04-28T18:36:24.707657,crank,52853,217.2,94.0,54,2
2023-04-28T18:36:24.752957,wheel,19005,200.9,93.0,54,2
2023-04-28T18:36:25.706289,crank,52853,208.6,93.7,54,2
2023-04-28T18:36:26.205868,crank,52853,199.8,93.7,54,2
2023-04-28T18:36:26.251189,wheel,19005,193.4,93.0,54,2
2023-04-28T18:36:26.750649,wheel,19005,190.3,93.0,54,2
2023-04-28T18:36:26.954719,crank,52853,208.8,92.7,54,2
2023-04-28T18:36:27.249868,wheel,19005,189.1,94.0,54,2
2023-04-28T18:36:27.703779,crank,52853,213.2,93.9,54,2
2023-04-28T18:36:27.749154,wheel,19005,189.1,94.0,54,2
2023-04-28T18:36:28.453191,crank,52853,204.4,93.7,54,2
2023-04-28T18:36:28.747922,wheel,19005,189.7,94.0,54,2
2023-04-28T18:36:29.496900,wheel,19005,190.0,94.0,54,2
2023-04-28T18:36:29.746836,wheel,19005,189.9,94.0,54,2
2023-04-28T18:36:29.951008,crank,52853,193.9,93.9,54,2
2023-04-28T18:36:30.245961,wheel,19005,190.2,94.0,54,2
2023-04-28T18:36:30.700042,crank,52853,202.7,93.9,54,2
2023-04-28T18:36:31.244701,wheel,19005,189.6,93.0,54,2
2023-04-28T18:36:31.449590,crank,52853,202.0,93.4,54,2
2023-04-28T18:36:31.993741,wheel,19005,188.9,93.0,54,2
2023-04-28T18:36:32.198412,crank,52853,206.0,93.9,54,2
2023-04-28T18:36:32.243562,wheel,19005,188.8,94.0,54,2
2023-04-28T18:36:32.742986,wheel,19005,189.1,94.0,54,2
2023-04-28T18:36:32.947354,crank,52853,205.6,93.4,54,2
2023-04-28T18:36:33.696332,crank,52853,221.1,94.9,54,2
2023-04-28T18:36:33.741552,wheel,19005,192.6,94.0,54,2
2023-04-28T18:36:33.946240,crank,52853,221.4,95.0,54,2
2023-04-28T18:36:34.240856,wheel,19005,198.1,95.0,54,2
2023-04-28T18:36:34.740429,wheel,19005,197.1,95.0,54,2
2023-04-28T18:36:35.194603,crank,52853,206.2,95.8,54,2
2023-04-28T18:36:35.239732,wheel,19005,195.6,96.0,54,2
2023-04-28T18:36:35.943525,crank,52853,203.1,95.2,54,2
2023-04-28T18:36:36.238473,wheel,19005,194.4,94.0,54,2
2023-04-28T18:36:36.692582,crank,52853,199.2,94.2,54,2
2023-04-28T18:36:36.737703,wheel,19005,193.5,94.0,54,2
2023-04-28T18:36:37.237070,wheel,19005,192.9,95.0,54,2
2023-04-28T18:36:37.442079,crank,52853,200.1,94.7,54,2
2023-04-28T18:36:37.691589,crank,52853,204.9,95.2,54,2
2023-04-28T18:36:37.736569,wheel,19005,192.3,95.0,54,2
2023-04-28T18:36:38.735416,wheel,19005,192.3,95.0,54,2
2023-04-28T18:36:38.939835,crank,52853,206.5,94.6,54,2
2023-04-28T18:36:39.234524,wheel,19005,192.9,95.0,54,2
2023-04-28T18:36:39.688851,crank,52853,195.0,94.9,54,2
2023-04-28T18:36:39.733925,wheel,19005,193.2,95.0,54,2
2023-04-28T18:36:40.188244,crank,52853,193.7,93.8,54,2
2023-04-28T18:36:40.233472,wheel,19005,187.3,95.0,54,2
2023-04-28T18:36:40.937302,crank,52853,202.3,93.5,54,2
2023-04-28T18:36:41.232261,wheel,19005,184.1,95.0,54,2
2023-04-28T18:36:41.731673,wheel,19005,187.9,93.0,54,2
2023-04-28T18:36:42.185784,crank,52853,199.1,94.2,54,2
2023-04-28T18:36:42.230729,wheel,19005,188.8,94.0,54,2
2023-04-28T18:36:42.730076,wheel,19005,190.9,94.0,54,2
2023-04-28T18:36:42.935062,crank,52853,203.1,94.3,54,2
2023-04-28T18:36:43.728872,wheel,19005,194.1,95.0,54,2
2023-04-28T18:36:44.228219,wheel,19005,194.8,95.0,54,2
2023-04-28T18:36:44.432936,crank,52853,216.0,94.9,54,2
2023-04-28T18:36:44.727746,wheel,19005,193.9,95.0,54,2
2023-04-28T18:36:45.431920,crank,52853,193.1,94.8,54,2
2023-04-28T18:36:45.931279,crank,52853,189.9,93.7,54,2
2023-04-28T18:36:46.225728,wheel,19005,191.9,93.0,54,2
2023-04-28T18:36:46.680263,crank,52853,187.8,93.2,54,2
2023-04-28T18:36:46.725149,wheel,19005,190.0,93.0,54,2
2023-04-28T18:36:47.224457,wheel,19005,188.5,94.0,54,2
2023-04-28T18:36:47.973613,wheel,19005,186.7,94.0,54,2
2023-04-28T18:36:48.178682,crank,52853,200.1,92.9,54,2
2023-04-28T18:36:48.722468,wheel,19005,188.1,93.0,54,2
2023-04-28T18:36:48.927511,crank,52853,202.6,93.7,54,2
2023-04-28T18:36:49.177073,crank,52853,209.6,93.5,54,2
2023-04-28T18:36:49.221849,wheel,19005,193.2,93.0,54,2
2023-04-28T18:36:49.721264,wheel,19005,195.9,94.0,54,2
2023-04-28T18:36:50.425496,crank,52853,207.7,94.1,54,2
2023-04-28T18:36:50.470226,wheel,19005,195.2,94.0,54,2
2023-04-28T18:36:51.174893,crank,52853,193.7,94.2,54,2
2023-04-28T18:36:51.219277,wheel,19005,192.4,95.0,54,2
2023-04-28T18:36:51.718673,wheel,19005,190.5,93.0,54,2
2023-04-28T18:36:52.173338,crank,52853,181.2,93.9,54,2
2023-04-28T18:36:52.218003,wheel,19005,183.0,93.0,54,2
2023-04-28T18:36:52.672694,crank,52853,181.6,92.2,54,2
2023-04-28T18:36:52.717576,wheel,19005,174.7,94.0,54,2
2023-04-28T18:36:53.421744,crank,52853,184.0,91.3,54,2
2023-04-28T18:36:53.671662,crank,52853,189.3,91.7,54,2
2023-04-28T18:36:53.716254,wheel,19005,169.2,92.0,54,2
2023-04-28T18:36:54.215661,wheel,19005,175.9,92.0,54,2
2023-04-28T18:36:54.420737,crank,52853,192.9,92.5,54,2
2023-04-28T18:36:54.714814,wheel,19005,181.4,92.0,54,2
2023-04-28T18:36:55.169596,crank,52853,205.6,92.5,54,2
2023-04-28T18:36:55.214178,wheel,19005,185.2,92.0,54,2
2023-04-28T18:36:55.918934,crank,52853,211.6,93.2,54,2
2023-04-28T18:36:56.212971,wheel,19005,187.9,93.0,54,2
2023-04-28T18:36:56.667937,crank,52853,206.8,94.7,54,2
2023-04-28T18:36:56.917395,crank,52853,198.8,94.0,54,2
2023-04-28T18:36:57.211731,wheel,19005,190.2,93.0,54,2
2023-04-28T18:36:57.710998,wheel,19005,191.3,95.0,54,2
2023-04-28T18:36:58.165803,crank,52853,196.8,94.2,54,2
2023-04-28T18:36:58.210367,wheel,19005,190.8,95.0,54,2
2023-04-28T18:36:58.915326,crank,52853,194.9,93.9,54,2
2023-04-28T18:36:59.209194,wheel,19005,189.7,95.0,54,2
2023-04-28T18:36:59.664188,crank,52853,197.7,93.5,54,2
2023-04-28T18:36:59.708574,wheel,19005,188.8,94.0,54,2
2023-04-28T18:37:00.208106,wheel,19005,189.1,94.0,54,2
2023-04-28T18:37:00.663040,crank,52853,202.0,93.8,54,2
2023-04-28T18:37:01.162102,crank,52853,203.2,93.5,54,2
2023-04-28T18:37:01.206555,wheel,19005,189.9,94.0,54,2
2023-04-28T18:37:01.412021,crank,52853,204.9,94.3,54,2
2023-04-28T18:37:02.160867,crank,52853,199.8,94.1,54,2
2023-04-28T18:37:02.205563,wheel,19005,190.4,93.0,54,2
2023-04-28T18:37:02.660426,crank,52853,198.6,94.8,54,2
2023-04-28T18:37:02.704784,wheel,19005,192.1,95.0,54,2
2023-04-28T18:37:03.204121,wheel,19005,192.9,95.0,54,2
2023-04-28T18:37:03.409335,crank,52853,211.2,94.2,54,2
2023-04-28T18:37:03.953283,wheel,19005,193.2,95.0,54,2
2023-04-28T18:37:04.408291,crank,52853,208.0,94.9,54,2
2023-04-28T18:37:04.702088,wheel,19005,193.1,95.0,54,2
2023-04-28T18:37:04.907675,crank,52853,196.9,94.5,54,2
2023-04-28T18:37:05.157144,crank,52853,196.4,95.1,54,2
2023-04-28T18:37:05.201485,wheel,19005,190.3,95.0,54,2
2023-04-28T18:37:05.700895,wheel,19005,187.9,95.0,54,2
2023-04-28T18:37:05.906227,crank,52853,195.3,94.6,54,2
2023-04-28T18:37:06.405579,crank,52853,202.9,94.2,54,2
2023-04-28T18:37:06.449910,wheel,19005,188.6,95.0,54,2
2023-04-28T18:37:07.154971,crank,52853,201.7,95.0,54,2
2023-04-28T18:37:07.199035,wheel,19005,190.5,94.0,54,2
2023-04-28T18:37:07.698283,wheel,19005,192.6,95.0,54,2
2023-04-28T18:37:07.903912,crank,52853,194.5,95.5,54,2
2023-04-28T18:37:08.197656,wheel,19005,193.2,95.0,54,2
2023-04-28T18:37:08.652806,crank,52853,199.3,94.7,54,2
2023-04-28T18:37:08.697160,wheel,19005,192.9,95.0,54,2
2023-04-28T18:37:09.401810,crank,52853,206.7,95.1,54,2
2023-04-28T18:37:09.651778,crank,52853,211.4,95.5,54,2
2023-04-28T18:37:09.695953,wheel,19005,193.8,96.0,54,2
2023-04-28T18:37:10.195196,wheel,19005,196.2,96.0,54,2
2023-04-28T18:37:10.400817,crank,52853,214.2,96.8,54,2
2023-04-28T18:37:10.694488,wheel,19005,196.8,96.0,54,2
2023-04-28T18:37:11.149701,crank,52853,202.2,95.6,54,2
2023-04-28T18:37:11.193860,wheel,19005,197.1,96.0,54,2
2023-04-28T18:37:11.899015,crank,52853,197.1,96.4,54,2
2023-04-28T18:37:12.148659,crank,52853,195.7,95.7,54,2
2023-04-28T18:37:12.192696,wheel,19005,196.1,95.0,54,2
2023-04-28T18:37:12.692213,wheel,19005,195.1,96.0,54,2
2023-04-28T18:37:13.191500,wheel,19005,195.0,96.0,54,2
2023-04-28T18:37:13.396983,crank,52853,198.5,95.4,54,2
2023-04-28T18:37:13.690684,wheel,19005,194.8,96.0,54,2
2023-04-28T18:37:14.145989,crank,52853,206.7,95.5,54,2
2023-04-28T18:37:14.689628,wheel,19005,196.6,96.0,54,2
2023-04-28T18:37:14.895390,crank,52853,214.6,95.3,54,2
2023-04-28T18:37:15.188814,wheel,19005,210.0,96.0,54,2
2023-04-28T18:37:15.688363,wheel,19005,214.9,97.0,54,2
2023-04-28T18:37:15.893798,crank,52853,226.5,97.2,54,2
2023-04-28T18:37:16.187746,wheel,19005,213.5,97.0,54,2
2023-04-28T18:37:16.643132,crank,52853,200.9,96.8,54,2
2023-04-28T18:37:17.142208,crank,52853,181.9,97.7,54,2
2023-04-28T18:37:17.186213,wheel,19005,206.7,97.0,54,2
2023-04-28T18:37:17.685589,wheel,19005,192.5,97.0,54,2
2023-04-28T18:37:17.891709,crank,52853,175.9,91.6,54,2
2023-04-28T18:37:18.185036,wheel,19005,177.2,97.0,54,2
2023-04-28T18:37:18.640579,crank,52853,180.5,98.0,54,2
2023-04-28T18:37:18.684480,wheel,19005,167.6,96.0,54,2
2023-04-28T18:37:19.389382,crank,52853,164.5,95.4,54,2
2023-04-28T18:37:19.639396,crank,52853,200.6,95.3,54,2
2023-04-28T18:37:19.932891,wheel,19005,176.9,96.0,54,2
2023-04-28T18:37:20.182417,wheel,19005,189.9,96.0,54,2
2023-04-28T18:37:20.681761,wheel,19005,200.3,96.0,54,2
2023-04-28T18:37:20.887888,crank,52853,209.8,96.8,54,2
2023-04-28T18:37:21.181354,wheel,19005,212.9,97.0,54,2
2023-04-28T18:37:21.636862,crank,52853,223.9,98.1,54,2
2023-04-28T18:37:22.429537,wheel,19005,215.2,97.0,54,2
2023-04-28T18:37:22.679409,wheel,19005,205.9,97.0,54,2
2023-04-28T18:37:23.178655,wheel,19005,201.9,97.0,54,2
2023-04-28T18:37:23.677968,wheel,19005,199.1,97.0,54,2
2023-04-28T18:37:24.633116,crank,52853,208.1,96.2,54,2
2023-04-28T18:37:24.926369,wheel,19005,197.1,97.0,54,2
2023-04-28T18:37:25.176166,wheel,19005,195.1,96.0,54,2
2023-04-28T18:37:25.631849,crank,52853,215.0,95.5,54,2
2023-04-28T18:37:25.675490,wheel,19005,194.8,96.0,54,2
2023-04-28T18:37:26.174810,wheel,19005,195.0,96.0,54,2
2023-04-28T18:37:27.129759,crank,52853,203.3,95.5,54,2
2023-04-28T18:37:27.173541,wheel,19005,194.1,95.0,54,2
2023-04-28T18:37:27.878869,crank,52853,208.6,95.5,54,2
2023-04-28T18:37:28.172336,wheel,19005,193.8,96.0,54,2
2023-04-28T18:37:28.671835,wheel,19005,190.4,96.0,54,2
2023-04-28T18:37:28.877590,crank,52853,195.6,94.7,54,2
2023-04-28T18:37:29.170986,wheel,19005,188.7,95.0,54,2
2023-04-28T18:37:29.377179,crank,52853,195.5,94.7,54,2
2023-04-28T18:37:30.169696,wheel,19005,190.7,95.0,54,2
2023-04-28T18:37:30.669261,wheel,19005,191.3,95.0,54,2
2023-04-28T18:37:30.875510,crank,52853,195.9,94.4,54,2
2023-04-28T18:37:31.168497,wheel,19005,191.3,95.0,54,2
2023-04-28T18:37:31.668032,wheel,19005,196.8,95.0,54,2
2023-04-28T18:37:32.373443,crank,52853,212.9,94.5,54,2
2023-04-28T18:37:32.666531,wheel,19005,202.0,94.0,54,2
2023-04-28T18:37:33.165892,wheel,19005,199.1,96.0,54,2
2023-04-28T18:37:33.372417,crank,52853,213.9,95.2,54,2
2023-04-28T18:37:33.665510,wheel,19005,191.0,96.0,54,2
2023-04-28T18:37:34.121250,crank,52853,186.2,94.5,54,2
2023-04-28T18:37:34.164784,wheel,19005,186.8,95.0,54,2
2023-04-28T18:37:35.163612,wheel,19005,184.1,95.0,54,2
2023-04-28T18:37:35.662718,wheel,19005,188.3,95.0,54,2
2023-04-28T18:37:36.162077,wheel,19005,190.1,95.0,54,2
2023-04-28T18:37:36.661445,wheel,19005,191.5,95.0,54,2
2023-04-28T18:37:36.868034,crank,52853,201.4,94.3,54,2
2023-04-28T18:37:37.616926,crank,52853,214.6,95.3,54,2
2023-04-28T18:37:37.660285,wheel,19005,193.5,94.0,54,2
2023-04-28T18:37:38.409366,wheel,19005,194.0,96.0,54,2
2023-04-28T18:37:38.658920,wheel,19005,194.2,96.0,54,2
2023-04-28T18:37:39.158260,wheel,19005,195.1,96.0,54,2
2023-04-28T18:37:40.115397,crank,52853,208.5,95.6,54,2
2023-04-28T18:37:40.157227,wheel,19005,194.3,96.0,54,2
2023-04-28T18:37:40.613074,crank,52853,187.2,95.0,54,2
2023-04-28T18:37:40.906072,wheel,19005,182.2,96.0,54,2
2023-04-28T18:37:41.155828,wheel,19005,169.7,96.0,54,2
2023-04-28T18:37:41.362061,crank,52853,173.2,93.0,54,2
2023-04-28T18:37:41.655323,wheel,19005,160.5,94.0,54,2
2023-04-28T18:37:42.361014,crank,52853,193.2,92.8,54,2
2023-04-28T18:37:42.653810,wheel,19005,175.8,92.0,54,2
2023-04-28T18:37:43.109846,crank,52853,195.4,94.2,54,2
2023-04-28T18:37:43.153441,wheel,19005,185.7,92.0,54,2
2023-04-28T18:37:43.652661,wheel,19005,188.1,94.0,54,2
2023-04-28T18:37:43.858919,crank,52853,195.5,94.2,54,2
2023-04-28T18:37:44.152088,wheel,19005,189.9,94.0,54,2
2023-04-28T18:37:44.608205,crank,52853,207.5,94.2,54,2
2023-04-28T18:37:45.150727,wheel,19005,190.8,94.0,54,2
2023-04-28T18:37:45.650018,wheel,19005,192.1,95.0,54,2
2023-04-28T18:37:46.149389,wheel,19005,191.9,95.0,54,2
2023-04-28T18:37:46.648847,wheel,19005,192.1,95.0,54,2
2023-04-28T18:37:46.855457,crank,52853,204.9,94.6,54,2
2023-04-28T18:37:47.647729,wheel,19005,189.2,94.0,54,2
2023-04-28T18:37:47.853929,crank,52853,184.9,93.0,54,2
2023-04-28T18:37:48.147145,wheel,19005,180.2,94.0,54,2
2023-04-28T18:37:48.646188,wheel,19005,172.1,94.0,54,2
2023-04-28T18:37:49.102375,crank,52853,186.3,92.8,54,2
2023-04-28T18:37:49.145568,wheel,19005,173.0,94.0,54,2
2023-04-28T18:37:50.144358,wheel,19005,188.8,93.0,54,2
2023-04-28T18:37:50.850149,crank,52853,201.4,93.1,54,2
2023-04-28T18:37:50.893355,wheel,19005,197.2,94.0,54,2
2023-04-28T18:37:51.143192,wheel,19005,192.1,94.0,54,2
2023-04-28T18:37:51.349532,crank,52853,196.5,93.0,54,2
2023-04-28T18:37:51.642442,wheel,19005,190.0,94.0,54,2
2023-04-28T18:37:52.348424,crank,52853,204.4,93.7,54,2
2023-04-28T18:37:52.641137,wheel,19005,189.7,93.0,54,2
2023-04-28T18:37:52.848145,crank,52853,198.1,93.7,54,2
2023-04-28T18:37:53.140597,wheel,19005,189.9,93.0,54,2
2023-04-28T18:37:53.597031,crank,52853,196.3,93.7,54,2
2023-04-28T18:37:53.639987,wheel,19005,190.0,94.0,54,2
2023-04-28T18:37:54.388877,wheel,19005,189.9,94.0,54,2
